,offer_accepted,reward,mailer_type,income_level,#_bank_accounts_open,overdraft_protection,credit_rating,#_credit_cards_held,#_homes_owned,household_size,own_your_home,average_balance
13654,No,Cash Back,Postcard,High,1,No,High,1,0,3,No,169.75
13655,No,Cash Back,Letter,Medium,1,No,High,2,1,5,Yes,1375.25
13656,No,Air Miles,Postcard,Low,1,Yes,Medium,2,0,4,No,795.5
13657,No,Air Miles,Letter,Low,1,No,High,1,0,4,No,1179.0
13658,No,Air Miles,Letter,High,1,No,High,2,1,3,Yes,932.0
13659,No,Cash Back,Letter,Medium,3,No,High,2,0,1,No,1288.5
13660,No,Cash Back,Postcard,Medium,1,Yes,Medium,2,0,3,No,926.0
13661,No,Air Miles,Letter,Low,1,No,Medium,2,0,3,No,1057.75
13662,No,Cash Back,Postcard,Medium,1,Yes,Medium,2,0,5,No,702.25
13663,Yes,Air Miles,Postcard,High,2,No,Low,2,0,3,No,1395.25
13664,No,Cash Back,Postcard,Medium,2,No,Medium,2,2,3,Yes,1483.5
13665,No,Air Miles,Postcard,Medium,1,No,Low,2,0,2,No,1243.25
13666,No,Points,Postcard,Low,1,No,High,1,1,3,Yes,1089.75
13667,No,Air Miles,Postcard,Medium,1,Yes,High,3,0,4,No,315.5
13668,Yes,Points,Letter,Medium,1,Yes,Medium,3,0,4,No,156.5
13669,No,Air Miles,Postcard,High,3,No,Low,1,1,2,Yes,228.75
13670,No,Air Miles,Letter,Medium,1,No,Low,2,0,5,No,752.25
13671,No,Cash Back,Postcard,High,2,Yes,High,1,1,5,Yes,1212.75
13672,No,Cash Back,Letter,Medium,1,No,Medium,3,0,5,No,916.25
13673,No,Cash Back,Postcard,Low,1,No,Medium,2,2,3,Yes,218.75
13674,Yes,Cash Back,Postcard,Low,1,No,Low,2,1,4,Yes,1057.75
13675,No,Points,Letter,High,2,No,Low,1,0,2,No,706.5
13676,Yes,Cash Back,Letter,Low,1,No,Low,3,0,1,No,1210.5
13677,No,Points,Postcard,High,1,Yes,Low,2,1,3,Yes,1536.5
13678,No,Points,Postcard,Low,1,No,High,3,0,2,No,1431.75
13679,No,Air Miles,Letter,Medium,1,No,High,1,1,3,Yes,765.25
13680,No,Points,Letter,Medium,2,No,Medium,2,0,4,No,1259.75
13681,No,Cash Back,Postcard,Medium,1,No,Medium,2,2,1,Yes,991.5
13682,No,Points,Postcard,Medium,1,No,Medium,2,0,3,No,1122.5
13683,No,Points,Postcard,Medium,1,No,Medium,2,0,4,No,1157.25
13684,No,Air Miles,Letter,High,1,No,High,2,1,3,Yes,1095.0
13685,No,Points,Letter,Medium,1,No,Medium,2,0,2,No,1058.25
13686,No,Points,Letter,Medium,1,No,High,1,1,4,Yes,1206.75
13687,No,Points,Letter,Low,2,No,Low,3,1,4,Yes,1172.25
13688,No,Cash Back,Letter,High,1,No,Medium,1,0,4,No,1730.25
13689,Yes,Air Miles,Postcard,Low,1,No,Low,2,1,1,Yes,885.5
13690,No,Cash Back,Letter,High,1,No,Medium,1,0,3,No,695.75
13691,No,Cash Back,Letter,High,2,No,High,1,0,4,No,981.25
13692,Yes,Air Miles,Letter,Low,2,No,High,1,1,4,Yes,246.25
13693,No,Cash Back,Postcard,High,1,Yes,Low,1,0,1,No,381.75
13694,No,Cash Back,Letter,Medium,2,No,High,2,1,3,Yes,1077.5
13695,No,Cash Back,Postcard,High,1,No,High,1,1,4,Yes,1229.5
13696,No,Cash Back,Letter,High,1,No,Medium,4,0,3,No,1119.25
13697,No,Cash Back,Postcard,Medium,1,Yes,High,2,1,4,Yes,837.0
13698,No,Air Miles,Postcard,Medium,3,No,High,3,1,4,Yes,1056.75
13699,No,Air Miles,Postcard,High,1,No,Medium,2,2,3,Yes,372.5
13700,No,Points,Postcard,Low,1,No,Medium,2,1,3,Yes,1237.5
13701,No,Points,Letter,Medium,1,No,Low,3,0,2,No,867.25
13702,No,Air Miles,Letter,Medium,2,No,Low,2,0,2,No,900.0
13703,Yes,Air Miles,Postcard,Medium,2,No,Low,2,1,4,Yes,916.25
13704,No,Cash Back,Postcard,Medium,1,No,Medium,1,2,1,Yes,1726.0
13705,No,Cash Back,Letter,Medium,1,No,High,3,0,1,No,319.5
13706,No,Cash Back,Postcard,Low,1,No,High,1,0,4,No,1094.5
13707,No,Cash Back,Postcard,Medium,1,No,High,2,1,5,Yes,971.0
13708,No,Air Miles,Letter,Medium,1,Yes,High,3,1,5,Yes,955.25
13709,No,Air Miles,Letter,High,1,No,High,1,0,4,No,1017.0
13710,No,Cash Back,Letter,Low,1,No,Medium,1,1,3,Yes,1241.0
13711,Yes,Cash Back,Letter,Low,1,Yes,Low,2,0,2,No,251.75
13712,No,Cash Back,Postcard,High,2,No,High,2,2,3,Yes,726.25
13713,No,Air Miles,Postcard,High,1,No,Low,2,2,4,Yes,305.5
13714,No,Air Miles,Letter,Medium,1,No,Low,2,1,2,Yes,826.0
13715,No,Cash Back,Letter,Medium,1,No,High,1,0,5,No,1255.5
13716,No,Air Miles,Postcard,Low,1,No,Low,1,1,4,Yes,1127.75
13717,No,Cash Back,Postcard,High,1,No,High,2,0,4,No,713.0
13718,No,Points,Letter,Medium,1,No,High,2,1,4,Yes,996.0
13719,No,Air Miles,Postcard,Low,1,No,Medium,1,0,2,No,264.25
13720,No,Points,Letter,Low,1,No,Medium,1,0,4,No,988.25
13721,No,Points,Letter,Medium,1,No,High,3,0,3,No,587.0
13722,No,Air Miles,Postcard,Medium,2,No,Low,3,1,5,Yes,890.5
13723,No,Cash Back,Postcard,High,1,No,Medium,2,0,5,No,1048.25
13724,No,Cash Back,Letter,High,2,No,High,3,1,4,Yes,364.0
13725,No,Points,Postcard,Low,2,No,High,2,1,4,Yes,1301.25
13726,No,Air Miles,Letter,Low,2,No,Medium,1,2,3,Yes,1206.5
13727,No,Air Miles,Letter,Low,1,No,Low,3,1,4,Yes,1082.5
13728,No,Air Miles,Letter,Low,1,No,High,2,1,5,Yes,1039.0
13729,No,Cash Back,Postcard,Medium,1,No,High,3,0,1,No,1206.5
13730,No,Cash Back,Postcard,Medium,2,No,Medium,3,0,4,No,912.75
13731,No,Cash Back,Letter,Low,1,No,Medium,2,2,4,Yes,1043.75
13732,No,Air Miles,Letter,High,1,No,Low,1,0,3,No,277.75
13733,No,Points,Postcard,Medium,2,No,Medium,3,0,6,No,1043.25
13734,No,Air Miles,Letter,Medium,1,Yes,High,1,1,3,Yes,373.25
13735,No,Cash Back,Postcard,High,2,No,Low,4,1,5,Yes,957.75
13736,No,Points,Postcard,Low,1,No,High,2,1,4,Yes,926.0
13737,No,Cash Back,Postcard,High,1,Yes,Medium,2,0,6,No,1218.5
13738,No,Air Miles,Letter,Medium,1,Yes,High,1,0,3,No,299.0
13739,No,Air Miles,Postcard,Low,1,Yes,High,1,1,4,Yes,1035.5
13740,No,Cash Back,Letter,High,2,No,Low,1,1,3,Yes,1133.5
13741,Yes,Cash Back,Letter,Low,1,No,High,1,1,4,Yes,1032.0
13742,No,Air Miles,Postcard,Low,2,No,High,3,0,2,No,298.5
13743,No,Points,Letter,High,1,No,Medium,2,2,4,Yes,1084.5
13744,No,Points,Postcard,Medium,1,No,Medium,4,0,4,No,1045.5
13745,No,Cash Back,Letter,Medium,1,Yes,Low,3,1,3,Yes,1059.75
13746,No,Cash Back,Postcard,High,1,No,Medium,2,2,4,Yes,168.5
13747,No,Air Miles,Letter,Medium,1,Yes,Low,2,0,3,No,779.5
13748,No,Cash Back,Postcard,Low,1,Yes,High,4,0,2,No,1065.75
13749,No,Cash Back,Postcard,High,1,No,Medium,2,0,3,No,979.0
13750,No,Cash Back,Letter,High,1,Yes,High,2,1,2,Yes,1241.5
13751,No,Cash Back,Postcard,High,1,No,Medium,2,0,3,No,263.25
13752,No,Points,Letter,Medium,1,No,High,2,0,3,No,693.0
13753,No,Cash Back,Letter,Medium,2,No,Medium,2,2,3,Yes,1205.5
13754,No,Points,Letter,Medium,2,Yes,High,2,1,2,Yes,1211.25
13755,No,Cash Back,Postcard,Medium,1,No,Medium,3,1,4,Yes,776.5
13756,No,Points,Postcard,High,2,Yes,High,1,1,4,Yes,1176.0
13757,No,Air Miles,Postcard,Medium,2,No,Low,3,1,3,Yes,1003.5
13758,Yes,Cash Back,Postcard,Low,1,No,Low,1,1,5,Yes,1060.75
13759,No,Cash Back,Letter,Low,1,No,High,2,0,3,No,872.0
13760,No,Air Miles,Postcard,Low,1,No,Medium,1,2,4,Yes,1210.0
13761,No,Points,Letter,Low,1,No,High,3,1,3,Yes,996.25
13762,No,Air Miles,Postcard,Medium,2,No,Medium,3,1,4,Yes,1310.25
13763,No,Air Miles,Postcard,Medium,2,No,Medium,1,0,5,No,1011.75
13764,No,Air Miles,Postcard,Medium,1,No,Medium,2,1,3,Yes,1285.25
13765,No,Cash Back,Letter,Medium,1,No,High,2,1,5,Yes,791.0
13766,No,Points,Letter,Medium,2,No,Medium,3,1,2,Yes,245.75
13767,No,Cash Back,Letter,Low,1,Yes,Low,2,2,3,Yes,968.75
13768,No,Air Miles,Letter,Medium,1,No,High,3,0,3,No,1147.5
13769,No,Air Miles,Letter,Medium,1,No,Low,3,1,3,Yes,811.0
13770,No,Air Miles,Letter,Low,1,No,Medium,2,0,3,No,1236.75
13771,No,Air Miles,Postcard,Low,1,Yes,High,1,0,5,No,640.75
13772,No,Points,Postcard,Low,1,No,Low,2,0,1,No,1092.5
13773,No,Air Miles,Postcard,Low,1,No,High,2,0,3,No,982.75
13774,No,Air Miles,Postcard,Medium,1,No,Low,1,1,2,Yes,1107.0
13775,No,Air Miles,Postcard,Low,2,No,Medium,1,1,3,Yes,717.75
13776,No,Air Miles,Postcard,High,1,No,High,2,1,2,Yes,235.0
13777,No,Points,Postcard,Low,1,No,High,3,0,4,No,1389.0
13778,No,Air Miles,Letter,Low,2,No,Low,2,1,5,Yes,1053.75
13779,No,Air Miles,Postcard,Medium,1,No,High,3,1,4,Yes,950.5
13780,No,Air Miles,Letter,Low,1,No,High,2,1,5,Yes,1216.25
13781,No,Points,Letter,Low,1,No,High,1,2,2,Yes,1024.75
13782,No,Air Miles,Postcard,Medium,1,No,Medium,2,1,5,Yes,347.75
13783,No,Points,Postcard,Low,1,Yes,Low,2,1,4,Yes,855.0
13784,No,Air Miles,Letter,High,1,No,Low,2,2,4,Yes,1006.0
13785,No,Points,Postcard,Medium,1,No,Medium,2,0,5,No,148.75
13786,No,Points,Postcard,Medium,1,Yes,Low,1,1,4,Yes,308.25
13787,No,Cash Back,Letter,High,1,No,High,2,1,4,Yes,1041.0
13788,No,Cash Back,Letter,High,2,No,Medium,2,1,4,Yes,253.75
13789,No,Points,Postcard,Medium,1,Yes,Medium,2,0,4,No,869.25
13790,No,Cash Back,Postcard,Low,1,No,Low,3,2,2,Yes,335.0
13791,No,Cash Back,Letter,Low,1,Yes,Medium,2,1,4,Yes,996.25
13792,Yes,Air Miles,Letter,Low,1,No,Medium,2,1,3,Yes,1301.0
13793,No,Cash Back,Letter,Low,1,Yes,Low,3,1,4,Yes,1286.5
13794,No,Points,Postcard,Medium,1,No,Low,4,0,4,No,663.75
13795,No,Points,Letter,Medium,1,No,High,2,0,5,No,806.5
13796,No,Points,Letter,Low,2,No,High,2,1,1,Yes,654.5
13797,No,Points,Letter,High,1,Yes,Medium,3,0,2,No,1169.0
13798,No,Points,Letter,Low,1,No,High,1,2,4,Yes,260.75
13799,No,Cash Back,Postcard,Low,1,No,Low,1,0,4,No,946.0
13800,No,Cash Back,Postcard,Low,1,No,Medium,1,1,2,Yes,1195.75
13801,No,Points,Postcard,High,2,No,Medium,3,1,1,Yes,1158.0
13802,No,Points,Postcard,Medium,1,No,High,3,1,3,Yes,1116.75
13803,No,Points,Letter,High,1,No,High,3,1,3,Yes,960.75
13804,No,Cash Back,Postcard,Medium,2,No,Low,2,1,3,Yes,992.0
13805,No,Cash Back,Letter,Low,1,No,High,1,1,3,Yes,969.25
13806,No,Air Miles,Letter,Low,1,No,High,3,1,4,Yes,1304.5
13807,No,Air Miles,Letter,Medium,1,No,Medium,2,3,3,Yes,349.5
13808,No,Points,Letter,Medium,1,No,Low,2,1,4,Yes,1170.75
13809,No,Cash Back,Postcard,Medium,1,No,Low,1,2,4,Yes,1768.0
13810,No,Cash Back,Letter,High,2,No,Medium,2,1,3,Yes,1087.0
13811,No,Air Miles,Letter,High,1,No,Medium,2,0,3,No,1408.5
13812,No,Points,Letter,Low,1,No,Medium,1,1,2,Yes,830.75
13813,No,Air Miles,Letter,Medium,1,No,High,3,0,5,No,1037.0
13814,No,Points,Postcard,Medium,1,No,Medium,1,0,3,No,1258.75
13815,No,Points,Postcard,Low,1,No,Medium,2,1,5,Yes,928.25
13816,No,Cash Back,Postcard,High,1,No,High,1,1,3,Yes,1090.5
13817,No,Points,Postcard,High,1,Yes,Low,1,1,3,Yes,867.75
13818,No,Air Miles,Letter,Medium,1,Yes,Medium,1,1,3,Yes,1657.25
13819,Yes,Air Miles,Letter,Low,1,No,High,2,1,2,Yes,1010.75
13820,No,Cash Back,Letter,Low,1,Yes,Low,1,2,6,Yes,974.0
13821,No,Points,Postcard,Medium,1,No,High,1,0,3,No,279.75
13822,No,Cash Back,Postcard,Medium,1,No,High,1,0,2,No,1023.75
13823,No,Air Miles,Postcard,Medium,2,No,Low,2,1,4,Yes,1115.25
13824,No,Air Miles,Letter,Low,2,No,High,1,1,4,Yes,1033.75
13825,Yes,Air Miles,Letter,Medium,2,No,Medium,1,1,4,Yes,853.75
13826,Yes,Air Miles,Letter,Medium,1,No,High,3,1,4,Yes,1013.0
13827,No,Cash Back,Postcard,High,1,No,Medium,3,2,2,Yes,1060.25
13828,No,Air Miles,Letter,Low,1,Yes,Low,1,0,3,No,343.0
13829,No,Points,Postcard,Low,1,No,High,1,0,3,No,1144.5
13830,No,Points,Letter,Medium,1,No,Low,3,0,5,No,1376.5
13831,No,Cash Back,Postcard,High,1,No,High,2,1,3,Yes,781.0
13832,No,Points,Letter,Medium,1,Yes,Medium,1,1,3,Yes,805.25
13833,No,Air Miles,Postcard,Medium,2,No,High,1,1,1,Yes,752.75
13834,No,Points,Letter,High,3,Yes,Medium,3,1,4,Yes,644.5
13835,No,Cash Back,Letter,Medium,1,No,Low,1,1,2,Yes,115.0
13836,No,Air Miles,Postcard,Medium,2,Yes,Medium,3,2,1,Yes,1007.75
13837,No,Points,Postcard,Low,1,No,Medium,2,1,4,Yes,750.25
13838,No,Points,Postcard,Low,1,Yes,Medium,2,1,4,Yes,757.0
13839,No,Points,Postcard,Medium,2,No,High,3,1,4,Yes,967.5
13840,No,Air Miles,Postcard,Medium,1,No,Low,3,1,2,Yes,1125.0
13841,No,Points,Letter,Medium,1,No,Low,1,0,5,No,1132.75
13842,No,Cash Back,Letter,Medium,2,No,Medium,3,2,4,Yes,1176.5
13843,No,Air Miles,Postcard,High,1,No,High,2,1,4,Yes,1539.5
13844,No,Cash Back,Letter,Low,1,No,Low,2,1,3,Yes,821.25
13845,No,Air Miles,Letter,Medium,1,No,Medium,3,0,4,No,1160.5
13846,No,Air Miles,Postcard,Medium,1,No,High,3,0,4,No,1262.25
13847,No,Air Miles,Postcard,High,1,No,High,1,1,2,Yes,770.75
13848,No,Cash Back,Postcard,Medium,1,No,Low,2,1,4,Yes,156.75
13849,No,Cash Back,Letter,Low,1,No,High,1,0,3,No,837.25
13850,No,Points,Postcard,Medium,1,No,Low,2,1,4,Yes,865.25
13851,No,Cash Back,Postcard,High,3,No,High,1,0,3,No,1159.75
13852,No,Points,Postcard,Medium,3,No,Low,3,0,2,No,994.25
13853,Yes,Air Miles,Letter,Medium,1,No,Low,1,0,4,No,1283.25
13854,No,Air Miles,Letter,High,1,No,Medium,2,1,3,Yes,819.5
13855,No,Air Miles,Letter,Medium,2,No,Medium,4,2,6,Yes,1208.25
13856,Yes,Points,Postcard,Low,1,No,Low,1,1,3,Yes,805.25
13857,No,Air Miles,Letter,High,1,Yes,High,3,0,4,No,896.75
13858,No,Cash Back,Letter,High,2,Yes,Low,2,1,5,Yes,1358.0
13859,No,Cash Back,Postcard,Medium,1,No,Low,1,1,5,Yes,1005.0
13860,No,Air Miles,Postcard,Medium,1,No,Medium,2,1,3,Yes,1020.5
13861,No,Air Miles,Postcard,High,1,No,Low,2,1,4,Yes,1000.75
13862,No,Points,Postcard,Medium,2,No,High,2,0,4,No,865.5
13863,No,Cash Back,Postcard,Low,1,Yes,High,2,1,3,Yes,1529.0
13864,No,Air Miles,Postcard,Medium,1,No,Medium,1,2,4,Yes,206.5
13865,No,Air Miles,Letter,Medium,1,No,Low,1,1,2,Yes,1016.0
13866,Yes,Points,Postcard,High,1,No,Low,1,0,3,No,1207.0
13867,No,Points,Postcard,Medium,1,No,Low,1,1,3,Yes,949.5
13868,No,Points,Letter,Low,1,Yes,High,1,0,2,No,358.25
13869,Yes,Air Miles,Letter,Low,1,No,Medium,2,1,2,Yes,1119.75
13870,No,Points,Postcard,High,1,No,High,1,0,4,No,1139.75
13871,No,Cash Back,Letter,Low,1,No,Low,2,1,5,Yes,733.0
13872,No,Points,Postcard,Medium,2,No,Medium,2,2,4,Yes,717.5
13873,No,Air Miles,Postcard,Medium,1,No,High,1,1,2,Yes,1243.0
13874,No,Air Miles,Letter,High,1,Yes,Medium,2,0,5,No,1223.5
13875,No,Points,Letter,Medium,2,Yes,Low,1,0,3,No,176.5
13876,No,Points,Postcard,Low,1,No,Low,3,1,6,Yes,836.5
13877,No,Points,Postcard,Low,1,Yes,Low,2,0,4,No,1353.75
13878,Yes,Air Miles,Postcard,High,1,No,Low,2,1,4,Yes,681.5
13879,No,Cash Back,Letter,Medium,1,No,Medium,2,1,2,Yes,990.0
13880,No,Air Miles,Postcard,Medium,1,No,Medium,3,1,3,Yes,825.0
13881,No,Air Miles,Letter,Medium,2,Yes,Medium,2,1,3,Yes,365.25
13882,Yes,Air Miles,Letter,Medium,1,No,Low,3,1,4,Yes,1100.0
13883,No,Air Miles,Letter,High,1,No,Low,2,1,4,Yes,1257.25
13884,No,Air Miles,Postcard,Medium,2,No,Medium,1,0,2,No,1209.5
13885,Yes,Points,Postcard,Medium,1,Yes,Medium,1,0,4,No,1801.75
13886,No,Air Miles,Letter,Medium,2,Yes,Medium,2,1,3,Yes,1111.5
13887,No,Cash Back,Letter,Medium,1,No,Low,3,2,3,Yes,1161.25
13888,No,Points,Letter,Low,1,No,High,4,2,4,Yes,1233.0
13889,No,Points,Postcard,Medium,2,No,Medium,3,2,3,Yes,1045.75
13890,No,Cash Back,Letter,Medium,2,Yes,High,3,1,4,Yes,254.5
13891,No,Air Miles,Postcard,High,2,No,Low,2,1,4,Yes,924.75
13892,No,Air Miles,Postcard,High,2,No,Medium,2,1,3,Yes,1148.75
13893,No,Cash Back,Letter,Medium,1,No,Low,2,1,4,Yes,1237.5
13894,No,Air Miles,Letter,High,2,No,High,1,1,4,Yes,890.75
13895,No,Cash Back,Postcard,Low,1,Yes,High,2,1,2,Yes,1316.25
13896,No,Points,Letter,Low,1,No,Low,2,1,5,Yes,1091.5
13897,No,Cash Back,Postcard,Medium,2,No,Medium,2,0,4,No,1093.25
13898,No,Points,Letter,Medium,1,Yes,High,2,1,4,Yes,1787.25
13899,No,Points,Letter,Low,1,No,Low,2,1,4,Yes,1248.25
13900,No,Air Miles,Postcard,Medium,1,Yes,Low,1,1,5,Yes,296.75
13901,No,Cash Back,Postcard,Medium,1,No,Low,3,0,4,No,781.5
13902,No,Points,Letter,Low,1,Yes,Medium,2,1,4,Yes,746.75
13903,No,Points,Postcard,Medium,1,No,High,2,2,6,Yes,916.5
13904,No,Air Miles,Letter,Medium,2,No,High,2,0,3,No,1104.5
13905,Yes,Air Miles,Postcard,Medium,1,No,High,1,1,3,Yes,895.0
13906,No,Cash Back,Letter,Medium,1,No,Low,1,0,1,No,1361.25
13907,No,Cash Back,Letter,Medium,1,Yes,High,2,1,5,Yes,318.25
13908,No,Cash Back,Letter,Medium,1,No,Medium,3,0,3,No,709.5
13909,No,Air Miles,Letter,Medium,2,No,Low,2,1,3,Yes,182.0
13910,Yes,Points,Letter,High,1,Yes,Low,1,1,6,Yes,1058.0
13911,No,Cash Back,Letter,Low,1,No,Low,1,0,2,No,1177.5
13912,No,Cash Back,Postcard,Medium,1,No,Medium,1,2,3,Yes,1046.5
13913,No,Cash Back,Postcard,Medium,2,No,High,3,1,2,Yes,1252.25
13914,No,Points,Postcard,Medium,1,Yes,High,3,0,6,No,1285.5
13915,No,Air Miles,Letter,High,1,No,Low,2,1,3,Yes,1370.75
13916,No,Air Miles,Letter,Low,1,No,Medium,3,0,1,No,1011.25
13917,No,Points,Letter,Low,1,No,High,2,1,4,Yes,918.5
13918,No,Cash Back,Letter,Medium,1,No,Low,3,1,3,Yes,827.75
13919,No,Points,Letter,High,2,No,High,2,0,4,No,1326.75
13920,No,Points,Letter,Low,1,No,Low,1,1,3,Yes,1196.0
13921,No,Cash Back,Letter,Medium,1,No,Medium,2,1,6,Yes,1112.5
13922,No,Points,Letter,Medium,1,No,Low,1,1,5,Yes,1430.25
13923,No,Points,Letter,Low,1,No,High,2,1,3,Yes,809.0
13924,No,Air Miles,Letter,Medium,1,No,Low,3,2,4,Yes,726.25
13925,No,Cash Back,Postcard,Medium,2,No,Medium,2,0,5,No,857.5
13926,No,Air Miles,Letter,Low,2,No,Low,3,1,1,Yes,1124.25
13927,No,Air Miles,Postcard,High,2,No,Medium,1,0,5,No,840.0
13928,No,Cash Back,Postcard,Medium,1,No,Medium,1,0,4,No,1093.75
13929,No,Air Miles,Postcard,High,1,No,High,1,1,4,Yes,940.75
13930,No,Cash Back,Letter,Medium,1,No,High,3,1,6,Yes,674.5
13931,No,Cash Back,Letter,Medium,1,No,Medium,3,0,5,No,1141.0
13932,No,Points,Postcard,Low,1,No,Medium,4,1,5,Yes,828.0
13933,No,Air Miles,Letter,Medium,3,No,Medium,2,1,3,Yes,832.0
13934,No,Points,Letter,High,2,No,Low,1,0,3,No,969.0
13935,No,Air Miles,Letter,Low,2,No,Low,2,2,5,Yes,152.75
13936,No,Air Miles,Postcard,Medium,1,No,Low,1,2,6,Yes,946.25
13937,No,Points,Postcard,High,1,Yes,High,2,0,4,No,1064.0
13938,No,Cash Back,Letter,High,1,No,High,1,1,3,Yes,1090.25
13939,No,Cash Back,Postcard,High,1,Yes,High,1,1,3,Yes,1097.5
13940,No,Cash Back,Letter,Medium,2,No,Low,2,1,2,Yes,202.75
13941,No,Cash Back,Letter,Medium,1,No,High,4,0,4,No,308.75
13942,No,Points,Postcard,High,1,No,High,1,0,2,No,949.5
13943,No,Air Miles,Postcard,Medium,1,No,Low,2,1,6,Yes,692.25
13944,No,Air Miles,Letter,High,2,No,Low,2,1,3,Yes,1230.75
13945,No,Cash Back,Letter,High,2,No,High,1,1,3,Yes,1083.25
13946,Yes,Air Miles,Letter,Medium,1,No,Low,1,1,3,Yes,881.75
13947,No,Points,Letter,Medium,1,No,High,1,1,3,Yes,1187.0
13948,No,Points,Letter,Medium,1,No,High,3,2,1,Yes,793.25
13949,No,Air Miles,Letter,Medium,1,No,Low,3,1,2,Yes,1409.5
13950,Yes,Air Miles,Postcard,Medium,1,No,Medium,1,0,3,No,1183.75
13951,No,Cash Back,Letter,High,2,No,Low,1,1,2,Yes,843.25
13952,No,Points,Postcard,Medium,2,No,Low,4,1,3,Yes,1012.0
13953,No,Air Miles,Postcard,Medium,1,No,High,2,2,3,Yes,1196.0
13954,No,Cash Back,Postcard,Medium,1,Yes,High,1,1,4,Yes,1178.25
13955,No,Points,Letter,Medium,1,No,Low,1,1,4,Yes,195.75
13956,No,Air Miles,Postcard,Low,1,No,Low,1,1,4,Yes,310.75
13957,No,Air Miles,Postcard,Medium,1,No,High,2,1,2,Yes,1226.25
13958,No,Air Miles,Postcard,High,1,No,Low,3,0,5,No,1424.75
13959,No,Points,Letter,High,1,No,High,1,1,4,Yes,1403.25
13960,No,Points,Postcard,High,1,No,Medium,2,2,3,Yes,1015.25
13961,No,Points,Letter,Medium,2,No,Medium,1,0,3,No,885.75
13962,No,Points,Letter,Medium,1,No,Low,1,0,4,No,1280.75
13963,No,Cash Back,Letter,Medium,2,No,High,2,0,4,No,264.0
13964,Yes,Air Miles,Letter,Medium,2,No,Low,2,0,5,No,168.75
13965,No,Cash Back,Letter,Low,2,No,Medium,1,1,3,Yes,1006.25
13966,No,Points,Letter,Low,1,No,Medium,3,2,2,Yes,1323.75
13967,No,Air Miles,Letter,High,2,No,High,2,0,2,No,921.25
13968,No,Air Miles,Letter,Medium,2,No,High,1,1,1,Yes,1776.0
13969,No,Cash Back,Letter,Medium,1,No,Medium,2,1,3,Yes,766.75
13970,No,Points,Postcard,Medium,1,No,High,3,1,3,Yes,1098.0
13971,No,Cash Back,Postcard,Medium,1,No,High,2,1,1,Yes,996.5
13972,No,Points,Postcard,High,1,No,Medium,2,1,1,Yes,1013.25
13973,No,Cash Back,Postcard,High,1,No,High,1,1,3,Yes,1017.75
13974,Yes,Air Miles,Postcard,Medium,1,No,Low,3,0,4,No,1256.5
13975,No,Points,Postcard,Medium,1,Yes,Low,2,1,2,Yes,123.75
13976,No,Air Miles,Letter,Medium,1,No,High,1,0,4,No,1342.25
13977,No,Air Miles,Letter,Low,1,No,High,2,0,2,No,237.0
13978,No,Cash Back,Postcard,Medium,1,Yes,Medium,2,1,4,Yes,192.0
13979,No,Air Miles,Postcard,High,1,No,Low,1,2,4,Yes,1441.75
13980,No,Cash Back,Letter,Medium,1,No,Low,2,1,3,Yes,951.0
13981,No,Cash Back,Letter,Medium,1,Yes,Low,1,0,5,No,1269.75
13982,No,Cash Back,Postcard,High,1,No,Low,3,1,4,Yes,1058.0
13983,No,Cash Back,Letter,Low,1,No,Medium,1,0,4,No,1044.5
13984,No,Cash Back,Letter,Medium,1,No,Medium,1,1,1,Yes,2437.5
13985,No,Air Miles,Postcard,High,2,No,High,3,2,4,Yes,1069.5
13986,No,Cash Back,Postcard,Medium,1,No,High,1,0,2,No,984.5
13987,No,Air Miles,Postcard,Low,2,No,Low,2,0,3,No,655.5
13988,No,Points,Postcard,Medium,1,No,High,1,0,5,No,1150.75
13989,No,Cash Back,Postcard,High,1,No,High,1,1,3,Yes,1287.0
13990,No,Cash Back,Letter,High,1,Yes,High,3,1,4,Yes,940.5
13991,No,Cash Back,Postcard,High,1,No,Low,1,1,4,Yes,980.25
13992,No,Cash Back,Letter,Low,1,No,High,2,1,3,Yes,1348.5
13993,No,Points,Letter,Medium,1,No,High,2,0,4,No,1074.5
13994,No,Cash Back,Letter,High,2,No,Medium,2,1,4,Yes,772.5
13995,No,Air Miles,Letter,Medium,2,No,High,3,1,4,Yes,1134.0
13996,No,Air Miles,Postcard,Low,1,No,High,2,1,2,Yes,1207.0
13997,No,Air Miles,Postcard,High,1,No,Medium,1,0,4,No,1058.5
13998,No,Cash Back,Postcard,Low,2,No,Medium,1,2,4,Yes,174.5
13999,No,Air Miles,Postcard,Medium,1,No,Low,1,0,3,No,785.0
14000,No,Cash Back,Letter,Medium,1,No,Medium,1,1,3,Yes,1061.5
14001,No,Points,Letter,Medium,1,No,Low,1,1,4,Yes,1028.0
14002,No,Points,Postcard,High,1,No,High,3,0,2,No,1239.0
14003,No,Air Miles,Letter,Medium,1,No,High,2,2,2,Yes,833.75
14004,No,Air Miles,Postcard,Medium,2,No,High,1,0,3,No,187.25
14005,No,Points,Postcard,Low,1,No,Medium,1,0,5,No,1182.5
14006,No,Air Miles,Postcard,Medium,2,No,Low,3,1,4,Yes,118.0
14007,No,Cash Back,Postcard,High,1,No,High,2,0,4,No,1549.5
14008,No,Air Miles,Postcard,High,2,No,High,1,0,1,No,807.5
14009,No,Cash Back,Postcard,Medium,2,No,Low,1,1,4,Yes,1352.0
